12:07:54;62.950;20
12:07:54;62.950;92
12:07:54;62.950;11
12:07:54;62.950;280
12:07:54;62.940;54
12:07:54;62.940;9
12:07:54;62.940;280
12:07:42;62.930;16
12:07:42;62.930;162
12:07:42;62.930;102
12:07:42;62.930;125
12:07:42;62.930;122
12:07:42;62.930;86
12:07:42;62.930;137
12:07:41;62.930;86
12:07:41;62.930;290
12:07:41;62.910;139
12:07:34;62.900;116
12:07:34;62.900;51
12:07:34;62.900;33
12:07:34;62.900;27
12:07:16;62.920;38
12:07:16;62.920;136
12:07:16;62.920;326
12:07:16;62.920;500
12:07:10;62.910;86
12:07:10;62.910;55
12:07:10;62.910;5
12:07:03;62.910;8
12:07:03;62.910;120
12:07:03;62.920;128
12:07:03;62.920;56
12:07:03;62.920;85
12:07:03;62.920;72
12:07:03;62.920;86
12:06:52;62.920;106
12:06:52;62.920;103
12:06:42;62.900;14
12:06:42;62.900;21
12:06:42;62.900;19
12:06:40;62.900;47
12:06:40;62.900;48
12:06:37;62.890;28
12:06:37;62.890;116
12:06:30;62.890;4
12:06:30;62.900;8
12:06:30;62.900;98
12:06:30;62.900;5
12:06:30;62.900;51
12:06:30;62.900;17
12:06:30;62.900;123
12:06:30;62.900;40
12:06:30;62.900;123
12:06:30;62.900;104
12:06:30;62.900;72
12:06:30;62.910;124
12:06:30;62.910;10
12:06:30;62.910;51
12:06:30;62.920;122
12:06:30;62.920;67
12:06:30;62.920;136
12:06:30;62.920;29
12:06:30;62.920;18
12:06:30;62.920;130
12:06:30;62.920;125
12:06:14;62.910;51
12:06:14;62.910;122
12:06:14;62.910;51
12:06:13;62.910;128
12:06:13;62.910;53
12:06:09;62.920;123
12:05:26;62.930;212
12:05:24;62.940;2
12:05:24;62.940;9
12:05:24;62.940;23
12:05:24;62.940;79
12:05:24;62.940;57
12:05:18;62.950;5
12:05:10;62.960;127
12:05:09;62.960;50
12:04:47;62.960;125
12:04:47;62.960;103
12:04:47;62.960;184
12:04:47;62.960;8
12:04:47;62.960;280
12:04:47;62.960;62
12:04:44;62.950;50
12:04:15;62.960;2
12:03:59;62.970;19
12:03:51;62.950;57
12:03:51;62.950;186
12:03:51;62.950;150
12:03:51;62.970;52
12:03:51;62.970;437
12:03:49;62.970;50
12:03:44;62.970;164
12:03:41;62.960;268
12:03:41;62.960;12
12:03:41;62.960;20
12:03:05;62.950;50
12:02:45;62.950;24
12:02:44;62.950;389
12:02:13;62.970;133
12:01:51;62.950;129
12:01:51;62.950;67
12:01:51;62.950;68
12:01:51;62.950;280
12:01:51;62.950;159
12:01:50;62.950;83
12:01:50;62.950;67
12:01:50;62.950;125
12:01:50;62.950;122
12:01:50;62.950;280
12:01:50;62.950;64
12:01:50;62.950;63
12:01:50;62.950;130
12:01:50;62.960;66
12:01:50;62.960;130
12:01:46;62.960;35
12:01:46;62.960;120
12:01:46;62.960;65
12:01:46;62.960;280
12:01:43;62.960;122
12:01:36;62.960;86
12:01:35;62.960;130
12:01:35;62.960;183
12:01:35;62.960;97
12:01:35;62.970;2
12:01:27;62.960;52
12:01:21;62.920;52
12:01:21;62.920;47
12:01:21;62.920;81
12:00:30;62.920;53
12:00:30;62.920;11
12:00:30;62.920;97
12:00:30;62.920;103
12:00:29;62.910;160
12:00:11;62.900;6
11:59:47;62.910;131
11:59:47;62.910;73
11:59:47;62.910;35
11:59:47;62.910;35
11:59:47;62.910;280
11:59:47;62.910;171
11:59:28;62.920;12
11:59:24;62.920;86
11:59:24;62.925;114
11:59:24;62.920;125
11:59:24;62.920;108
11:59:24;62.920;59
11:59:24;62.920;95
11:59:24;62.920;8
11:58:55;62.910;86
11:58:55;62.910;69
11:58:55;62.910;92
11:58:55;62.910;75
11:58:55;62.920;8
11:58:55;62.920;178
11:58:55;62.920;8
11:58:55;62.920;45
11:58:55;62.920;58
11:58:55;62.920;66
11:58:55;62.920;125
11:58:55;62.920;61
11:58:55;62.920;75
11:58:55;62.920;125
11:58:55;62.930;124
11:58:55;62.930;8
11:58:55;62.930;125
11:58:55;62.930;75
11:58:55;62.930;8
11:58:55;62.930;120
11:58:52;62.920;103
11:58:52;62.920;4
11:58:52;62.920;373
11:58:45;62.910;185
11:58:45;62.910;103
11:58:45;62.910;125
11:58:45;62.910;69
11:58:45;62.910;8
11:58:45;62.910;25
11:58:45;62.910;43
11:58:43;62.910;10
11:58:41;62.910;338
11:58:41;62.910;1
11:58:41;62.910;34
11:58:41;62.910;8
11:58:41;62.910;201
11:58:41;62.910;86
11:58:41;62.910;78
11:58:41;62.910;201
11:58:41;62.910;78
11:58:41;62.910;9
11:58:41;62.910;103
11:58:41;62.910;119
11:58:41;62.910;64
11:58:41;62.920;78
11:58:41;62.930;8
11:58:41;62.930;8
11:58:41;62.930;78
11:58:41;62.930;57
11:58:41;62.930;103
11:58:41;62.940;7
11:58:41;62.940;123
11:58:41;62.940;201
11:58:41;62.940;70
11:58:41;62.940;125
11:58:41;62.940;103
11:58:41;62.940;61
11:58:41;62.940;373
11:58:41;62.940;185
11:58:41;62.950;8
11:58:41;62.950;68
11:58:41;62.950;123
11:58:41;62.950;103
11:58:41;62.950;62
11:58:41;62.950;77
11:58:41;62.950;373
11:58:41;62.950;125
11:58:41;62.950;185
11:58:38;62.950;168
11:58:37;62.950;61
11:58:37;62.950;7
11:58:37;62.950;103
11:58:37;62.950;373
11:58:37;62.950;294
11:58:28;62.960;70
11:58:28;62.960;71
11:58:25;62.980;158
11:58:18;62.960;110
11:58:14;62.960;59
11:58:14;62.960;373
11:58:14;62.960;127
11:58:13;62.960;35
11:58:11;62.950;40
11:58:09;62.940;5
11:58:08;62.960;373
11:58:08;62.960;64
11:58:08;62.960;57
11:58:08;62.960;6
11:58:08;62.960;124
11:58:08;62.960;125
11:58:08;62.960;311
11:58:08;62.960;34
11:58:04;62.950;65
11:58:04;62.950;125
11:58:04;62.950;129
11:58:04;62.950;60
11:58:04;62.950;218
11:58:04;62.950;155
11:58:04;62.950;7
11:58:04;62.950;63
11:58:04;62.960;6
11:58:04;62.960;124
11:58:04;62.960;103
11:58:04;62.960;43
11:58:04;62.960;8
11:58:04;62.960;373
11:58:04;62.960;142
11:58:04;62.960;50
11:57:49;62.950;373
11:57:49;62.950;373
11:57:49;62.950;122
11:57:47;62.940;18
11:57:47;62.940;35
11:57:47;62.940;90
11:57:47;62.940;82
11:57:46;62.930;136
11:57:46;62.930;150
11:57:46;62.930;27
11:57:37;62.940;476
11:57:33;62.920;44
11:57:33;62.920;6
11:57:33;62.910;44
11:57:33;62.910;130
11:57:33;62.910;69
11:57:28;62.920;214
11:57:21;62.930;191
11:57:18;62.930;10
11:56:59;62.960;200
11:56:51;62.970;125
11:56:51;62.970;124
11:56:51;62.970;186
11:56:51;62.970;186
11:56:51;62.970;8
11:56:51;62.970;5
11:56:51;62.970;67
11:56:51;62.970;373
11:56:51;62.970;103
11:56:51;62.970;130
11:56:51;62.970;125
11:56:51;62.960;123
11:56:51;62.960;174
11:56:51;62.960;66
11:56:45;62.970;373
11:56:45;62.970;92
11:56:45;62.970;11
11:56:45;62.970;65
11:56:45;62.970;60
11:56:45;62.960;73
11:56:45;62.960;84
11:56:38;62.960;226
11:56:38;62.960;46
11:56:38;62.960;7
11:56:38;62.960;167
11:56:38;62.960;206
11:56:38;62.960;173
11:56:38;62.960;185
11:56:38;62.960;159
11:56:38;62.960;67
11:56:38;62.960;103
11:56:38;62.960;130
11:56:38;62.960;79
11:56:38;62.970;77
11:56:30;62.960;179
11:56:30;62.960;57
11:55:59;62.940;86
11:55:59;62.940;159
11:55:59;62.940;215
11:55:59;62.940;122
11:55:28;62.960;373
11:55:21;62.930;69
11:55:21;62.930;44
11:55:16;62.910;90
11:55:12;62.930;252
11:55:12;62.930;121
11:55:12;62.930;135
11:55:08;62.940;5
11:55:08;62.940;103
11:55:08;62.940;57
11:55:08;62.940;100
11:55:08;62.950;122
11:55:03;62.960;8
11:55:03;62.960;373
11:55:03;62.960;47
11:55:03;62.960;103
11:54:55;62.940;76
11:54:50;62.930;122
11:54:50;62.930;102
11:54:50;62.930;122
11:54:50;62.930;75
11:54:50;62.930;17
11:54:50;62.930;86
11:54:27;62.910;122
11:54:27;62.910;8
11:54:27;62.910;133
11:54:27;62.910;91
11:54:27;62.910;11
11:54:27;62.910;203
11:54:21;62.920;300
11:54:12;62.920;163
11:53:44;62.910;8
11:53:44;62.910;49
11:53:10;62.930;161
11:53:07;62.930;117
11:53:03;62.950;135
11:52:40;62.960;85
11:52:29;62.950;90
11:52:25;62.940;81
11:52:25;62.940;6
11:52:24;62.940;8
11:52:18;62.940;3
11:52:17;62.940;223
11:52:17;62.940;8
11:52:17;62.940;100
11:51:46;62.940;65
11:51:38;62.930;40
11:51:38;62.930;86
11:51:38;62.930;103
11:51:24;62.920;78
11:51:24;62.920;373
11:51:08;62.920;257
11:51:08;62.920;99
11:51:08;62.920;58
11:51:08;62.920;103
11:51:08;62.920;100
11:51:03;62.940;131
11:51:03;62.940;57
11:51:03;62.940;67
11:51:03;62.940;373
11:51:03;62.940;129
11:51:00;62.950;70
11:51:00;62.950;122
11:51:00;62.950;224
11:50:57;62.960;61
11:50:57;62.960;373
11:50:53;62.960;122
11:50:53;62.960;7
11:50:53;62.960;80
11:50:53;62.960;8
11:50:53;62.960;80
11:50:44;62.970;230
11:50:44;62.970;7
11:50:37;62.970;67
11:50:31;62.960;19
11:50:25;62.950;69
11:50:25;62.950;304
11:50:25;62.950;293
11:50:25;62.950;304
11:50:14;62.960;42
11:50:14;62.960;50
11:50:14;62.960;103
11:50:09;62.940;91
11:50:09;62.940;116
11:50:09;62.940;116
11:50:05;62.950;134
11:50:05;62.950;121
11:50:05;62.950;6
11:50:00;62.920;122
11:49:39;62.920;122
11:49:30;62.910;193
11:49:20;62.920;127
11:49:17;62.930;142
11:49:17;62.930;7
11:49:17;62.930;2166
11:49:17;62.930;1729
11:49:17;62.930;732
11:49:17;62.930;381
11:49:17;62.930;749
11:49:17;62.930;12
11:49:17;62.930;103
11:48:42;62.920;122
11:48:42;62.920;7
11:48:42;62.920;110
11:48:42;62.920;121
11:48:42;62.920;103
11:48:28;62.910;90
11:48:28;62.910;8
11:48:19;62.910;8
11:48:19;62.910;159
11:48:19;62.910;82
11:48:19;62.910;88
11:48:14;62.920;7
11:48:14;62.920;5
11:48:14;62.920;125
11:48:14;62.920;159
11:48:14;62.920;75
11:48:14;62.920;124
11:48:14;62.920;298
11:48:14;62.920;185
11:48:14;62.930;8
11:48:14;62.930;6
11:48:14;62.930;246
11:48:14;62.930;9
11:48:14;62.930;159
11:48:14;62.930;298
11:48:14;62.930;110
11:48:14;62.930;123
11:48:14;62.930;87
11:48:14;62.930;185
11:47:53;62.920;54
11:47:38;62.930;117
11:47:30;62.940;111
11:47:30;62.940;92
11:47:19;62.950;79
11:47:16;62.940;121
11:47:16;62.940;50
11:47:16;62.940;78
11:47:16;62.940;82
11:47:16;62.940;60
11:47:16;62.940;103
11:47:06;62.940;40
11:46:49;62.940;298
11:46:49;62.940;69
11:46:49;62.940;60
11:46:26;62.950;130
11:46:24;62.950;76
11:46:24;62.950;82
11:46:24;62.950;18
11:46:24;62.950;8
11:46:24;62.950;121
11:46:24;62.950;298
11:45:58;62.950;8
11:45:58;62.950;8
11:45:58;62.950;125
11:45:58;62.950;298
11:45:57;62.950;17
11:45:41;62.950;55
11:45:22;62.950;100
11:45:21;62.960;93
11:45:19;62.950;66
11:45:19;62.950;104
11:45:19;62.950;124
11:45:17;62.950;128
11:45:16;62.950;119
11:45:15;62.950;110
11:45:15;62.950;121
11:45:13;62.950;126
11:45:12;62.950;8
11:45:12;62.950;113
11:45:12;62.970;103
11:45:12;62.980;19
11:45:12;62.980;16
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;204
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;204
11:45:12;62.980;94
11:45:12;62.980;29
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;94
11:45:12;62.980;94
11:45:11;62.980;94
11:45:11;62.980;94
11:45:11;62.980;94
11:45:11;62.980;94
11:45:11;62.980;94
11:45:11;62.980;94
11:45:10;62.980;94
11:45:10;62.980;59
11:45:10;62.980;94
11:45:10;62.980;94
11:45:09;62.980;66
11:45:09;62.980;94
11:45:09;62.980;94
11:45:08;62.980;94
11:45:08;62.980;94
11:45:07;62.980;94
11:45:07;62.980;128
11:45:07;62.980;139
11:45:07;62.980;62
11:45:07;62.980;298
11:45:07;62.980;94
11:45:03;62.990;67
11:45:03;62.990;298
11:45:03;62.990;68
11:45:00;62.980;535
11:45:00;62.980;94
11:45:00;62.980;445
11:45:00;62.980;82
11:45:00;62.980;8
11:45:00;62.980;94
11:44:57;62.990;123
11:44:57;62.990;296
11:44:57;62.990;2
11:44:50;62.980;8
11:44:50;62.980;103
11:44:50;62.980;151
11:44:50;62.980;59
11:44:50;62.980;59
11:44:50;62.980;298
11:44:50;62.980;94
11:44:49;62.980;8
11:44:49;62.980;94
11:44:49;62.980;126
11:44:49;62.980;103
11:44:49;62.980;64
11:44:49;62.980;153
11:44:49;62.980;298
11:44:49;62.980;65
11:44:49;62.980;94
11:44:48;62.990;110
11:44:48;62.990;8
11:44:48;62.990;58
11:44:48;62.990;298
11:44:48;62.990;120
11:44:48;63.000;33
11:44:48;63.000;103
11:44:48;63.000;125
11:44:45;62.990;57
11:44:45;62.990;46
11:44:45;62.990;59
11:44:45;62.980;144
11:44:45;62.980;139
11:44:45;62.980;121
11:44:45;62.980;160
11:44:45;62.980;103
11:44:45;62.980;298
11:44:45;62.980;63
11:44:45;62.980;94
11:44:45;62.990;8
11:44:45;62.990;159
11:44:45;62.990;103
11:44:45;62.990;404
11:44:45;62.990;108
11:44:45;62.990;69
11:44:45;62.990;298
11:44:45;62.990;129
11:44:44;63.000;103
11:44:44;63.000;62
11:44:44;63.000;8
11:44:44;63.000;90
11:44:44;63.000;130
11:44:44;63.010;130
11:44:44;63.010;125
11:44:41;62.990;6
11:44:39;63.000;124
11:44:39;63.000;125
11:44:37;63.000;298
11:44:37;63.000;83
11:44:37;63.000;113
11:44:37;63.000;100
11:44:37;63.000;58
11:44:37;63.000;113
11:44:37;63.000;103
11:44:37;63.000;8
11:44:37;63.000;130
11:44:37;63.000;120
11:44:37;63.000;298
11:44:34;63.010;85
11:44:34;63.010;137
11:44:29;62.980;94
11:44:29;62.980;94
11:44:29;62.980;61
11:44:29;62.980;94
11:44:29;62.980;94
11:44:29;62.980;304
11:44:29;62.980;94
11:44:29;62.980;61
11:44:29;62.980;94
11:44:29;62.980;204
11:44:29;62.980;94
11:44:29;62.980;8
11:44:29;62.980;103
11:44:29;62.980;65
11:44:29;62.980;62
11:44:29;62.980;94
11:44:27;62.980;156
11:44:27;62.980;58
11:44:27;62.980;36
11:44:27;62.980;58
11:44:27;62.980;94
11:44:27;62.980;94
11:44:27;62.980;94
11:44:27;62.980;204
11:44:27;62.980;94
11:44:27;62.980;120
11:44:27;62.980;94
11:44:27;62.980;31
11:44:27;62.980;94
11:44:27;62.980;159
11:44:27;62.980;52
11:44:27;62.980;46
11:44:27;62.980;103
11:44:27;62.980;94
11:44:27;62.990;15
11:44:27;62.990;32
11:44:27;62.990;60
11:44:27;62.990;103
11:44:27;63.000;103
11:44:27;63.000;257
11:44:27;63.000;63
11:44:25;63.010;55
11:44:25;63.010;67
11:44:25;63.010;20
11:44:23;63.010;145
11:44:23;63.010;298
11:44:23;63.000;6
11:44:23;63.000;125
11:44:23;63.000;103
11:44:23;63.000;100
11:44:23;63.000;91
11:44:23;63.000;298
11:44:23;63.000;71
11:44:23;63.010;214
11:44:23;63.010;191
11:44:23;63.010;65
11:44:23;63.010;59
11:44:23;63.010;103
11:44:23;63.010;298
11:44:23;63.010;167
11:44:23;63.000;65
11:44:23;63.000;103
11:44:23;63.000;63
11:44:23;63.000;221
11:44:23;63.000;77
11:44:23;63.000;65
11:44:23;63.000;63
11:44:23;63.000;103
11:44:23;63.000;125
11:44:22;63.010;69
11:44:22;63.010;125
11:44:22;63.020;69
11:44:22;63.020;1
11:44:22;63.020;67
11:44:22;63.020;103
11:44:22;63.020;31
11:44:22;63.020;140
11:44:22;63.020;158
11:44:22;63.020;127
11:44:22;63.010;238
11:44:22;63.010;127
11:44:22;63.000;103
11:44:22;63.000;1
11:44:22;63.000;159
11:44:22;63.000;6
11:44:22;63.000;39
11:44:22;63.000;5
11:44:22;63.000;200
11:44:22;63.000;17
11:44:22;63.000;200
11:44:22;63.000;20
11:44:22;63.000;80
11:44:22;63.000;700
11:44:22;63.000;140
11:44:22;63.000;2
11:44:22;63.000;1600
11:44:22;63.000;200
11:44:22;63.000;890
11:44:22;63.000;1
11:44:22;63.000;100
11:44:22;63.000;1000
11:44:22;63.000;15
11:44:22;63.000;77
11:44:22;63.000;5
11:44:22;63.000;750
11:44:22;63.000;17
11:44:22;63.000;127
11:44:22;63.000;200
11:44:22;63.000;10
11:44:22;63.000;121
11:44:22;63.000;20
11:44:22;63.000;100
11:44:22;63.000;800
11:44:22;63.000;400
11:44:22;63.000;200
11:44:22;63.000;100
11:44:22;63.000;200
11:44:22;63.000;7
11:44:22;63.000;300
11:44:22;63.000;15
11:44:22;63.000;800
11:44:22;63.000;190
11:44:22;63.000;10
11:44:22;63.000;4
11:44:22;63.000;28
11:44:22;63.000;40
11:44:22;63.000;262
11:44:22;63.000;13
11:44:22;63.000;1
11:44:22;63.000;300
11:44:22;63.000;90
11:44:22;63.000;100
11:44:22;63.000;35
11:44:22;63.000;30
11:44:22;63.000;280
11:44:22;63.000;700
11:44:22;63.000;10
11:44:22;63.000;1000
11:44:22;63.000;80
11:44:22;63.000;1000
11:44:22;63.000;400
11:44:22;63.000;60
11:44:22;63.000;25
11:44:22;63.000;10
11:44:22;63.000;30
11:44:22;63.000;456
11:44:22;63.000;300
11:44:22;63.000;63
11:44:22;63.000;2
11:44:22;63.000;50
11:44:22;63.000;10
11:44:22;63.000;10
11:44:22;63.000;48
11:44:22;63.000;16
11:44:22;63.000;8
11:44:22;63.000;10
11:44:22;63.000;13
11:44:22;62.990;348
11:44:22;62.990;398
11:44:22;62.990;191
11:44:22;62.990;8
11:44:22;62.990;103
11:44:22;62.990;57
11:44:22;62.990;329
11:44:22;62.990;122
11:44:22;62.990;168
11:44:22;62.990;298
11:44:22;62.990;103
11:44:22;62.990;8
11:44:22;62.990;240
11:44:22;62.980;25
11:44:21;62.980;44
11:44:21;62.980;171
11:44:21;62.980;125
11:44:21;62.980;94
11:44:21;62.980;103
11:44:21;62.980;57
11:44:21;62.980;294
11:44:21;62.990;63
11:44:21;62.990;235
11:44:21;62.990;125
11:44:21;62.990;232
11:44:21;62.990;125
11:44:21;62.990;275
11:44:21;62.990;125
11:44:21;62.990;223
11:44:21;62.990;75
11:44:21;62.990;171
11:44:21;62.990;339
11:44:21;62.990;281
11:44:21;62.990;35
11:44:21;62.990;90
11:44:21;62.990;186
11:44:21;62.990;112
11:44:21;62.990;125
11:44:21;62.990;352
11:44:21;62.990;103
11:44:21;62.990;49
11:44:21;62.990;159
11:44:21;62.990;84
11:44:21;62.980;4
11:44:21;62.980;125
11:44:21;62.980;27
11:44:21;62.980;67
11:44:21;62.980;66
11:44:21;62.980;173
11:44:21;62.980;94
11:44:21;62.980;125
11:44:21;62.980;103
11:44:21;62.980;187
11:44:21;62.990;8
11:44:21;62.990;103
11:44:21;62.990;407
11:44:21;62.990;300
11:44:21;62.990;150
11:44:21;62.990;50
11:44:21;62.990;119
11:44:21;62.990;79
11:44:21;62.990;25
11:44:21;62.980;111
11:44:21;62.980;34
11:44:21;62.980;60
11:44:21;62.980;44
11:44:21;62.980;11
11:44:21;62.980;103
11:44:21;62.980;125
11:44:21;62.980;298
11:44:21;62.980;68
11:44:21;62.980;26
11:44:21;62.980;26
11:44:21;62.980;94
11:44:21;62.980;69
11:44:21;62.980;94
11:44:21;62.980;4
11:44:20;62.980;90
11:44:20;62.980;94
11:44:20;62.980;8
11:44:20;62.980;5
11:44:20;62.980;190
11:44:20;62.980;571
11:44:20;62.980;130
11:44:20;62.980;164
11:44:20;62.980;103
11:44:20;62.980;100
11:44:20;62.980;100
11:44:20;62.980;350
11:44:20;62.980;5905
11:44:17;62.980;595
11:44:17;62.980;18
11:44:17;62.970;298
11:44:17;62.970;90
11:44:17;62.970;81
11:44:17;62.970;103
11:44:17;62.970;456
11:44:17;62.970;21
11:44:17;62.970;51
11:44:16;62.970;167
11:44:16;62.970;120
11:44:16;62.970;97
11:44:16;62.970;90
11:44:16;62.970;298
11:44:12;62.970;298
11:44:11;62.970;229
11:44:11;62.970;60
11:44:11;62.970;580
11:44:11;62.970;176
11:44:11;62.970;298
11:44:11;62.970;345
11:44:10;62.970;58
11:44:10;62.970;45
11:44:10;62.970;14
11:44:00;62.970;22
11:43:59;62.970;37
11:43:59;62.970;30
11:43:55;62.970;119
11:43:48;62.970;46
11:43:36;62.970;57
11:43:36;62.970;176
11:43:34;62.970;20
11:43:23;62.960;238
11:43:23;62.960;238
11:43:23;62.960;374
11:43:23;62.960;65
11:43:23;62.960;33
11:43:23;62.960;57
11:43:23;62.960;60
11:43:23;62.960;20
11:43:16;62.970;19
11:43:16;62.970;238
11:43:08;62.960;23
11:43:06;62.970;201
11:43:06;62.970;148
11:43:06;62.970;138
11:43:06;62.970;94
11:43:06;62.970;106
11:43:06;62.970;90
11:43:06;62.970;77
11:43:06;62.970;42
11:42:59;62.970;199
11:42:59;62.970;84
11:42:59;62.970;22
11:42:59;62.970;7
11:42:59;62.970;317
11:42:58;62.970;68
11:42:58;62.970;238
11:42:57;62.970;329
11:42:57;62.970;238
11:42:57;62.970;308
11:42:57;62.970;129
11:42:57;62.970;120
11:42:57;62.970;23
11:42:57;62.970;97
11:42:57;62.970;15
11:42:56;62.960;250
11:42:53;62.960;238
11:42:52;62.960;103
11:42:52;62.960;125
11:42:52;62.960;238
11:42:52;62.960;20
11:42:51;62.960;101
11:42:51;62.960;238
11:42:51;62.960;125
11:42:51;62.960;103
11:42:51;62.960;125
11:42:50;62.960;234
11:42:50;62.960;140
11:42:50;62.960;125
11:42:50;62.960;238
11:42:50;62.960;71
11:42:50;62.960;103
11:42:50;62.950;112
11:42:50;62.950;2500
11:42:50;62.950;200
11:42:50;62.950;5
11:42:50;62.950;688
11:42:50;62.950;1715
11:42:50;62.950;600
11:42:50;62.950;497
11:42:50;62.950;103
11:42:45;62.940;16
11:42:45;62.940;248
11:42:36;62.940;8
11:42:36;62.940;58
11:42:33;62.940;19
11:42:32;62.940;30
11:42:32;62.940;125
11:42:32;62.940;103
11:42:32;62.940;238
11:42:32;62.930;125
11:42:32;62.930;60
11:42:32;62.930;61
11:42:32;62.930;103
11:42:32;62.930;238
11:42:31;62.930;381
11:42:31;62.920;60
11:42:31;62.920;103
11:42:30;62.920;132
11:42:30;62.910;124
11:42:30;62.910;62
11:42:30;62.910;69
11:42:30;62.910;103
11:42:30;62.910;238
11:42:30;62.910;125
11:42:30;62.910;99
11:42:30;62.910;184
11:42:30;62.920;6
11:42:30;62.920;49
11:42:30;62.920;103
11:42:30;62.920;100
11:42:30;62.920;125
11:42:30;62.920;238
11:42:30;62.920;85
11:42:30;62.920;99
11:42:30;62.930;64
11:42:30;62.930;128
11:42:30;62.930;259
11:42:30;62.930;62
11:42:30;62.930;96
11:42:30;62.930;238
11:42:30;62.930;184
11:42:30;62.940;428
11:42:30;62.940;71
11:42:30;62.940;130
11:42:30;62.940;100
11:42:27;62.930;121
11:42:27;62.930;238
11:42:27;62.930;431
11:42:25;62.930;91
11:42:25;62.930;238
11:42:25;62.920;830
11:42:25;62.920;158
11:42:25;62.920;246
